Education,Marital_Status,Income,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Total_Children,Total_Spending,Total_Purchases,Tenure_Days,TotalAcceptedCmp,WebPurchaseRatio,StorePurchaseRatio
4,6,54356.0,2012-11-19,62,3,11,2,8,8,76,1,775.0,21,4617,0,0.5238095238095238,0.38095238095238093
3,3,34242.0,2014-03-23,25,1,0,0,3,5,66,1,15.0,3,4128,0,0.0,1.0
2,3,25410.0,2013-08-31,48,1,1,0,4,4,52,1,38.0,5,4332,0,0.2,0.8
4,3,73356.0,2014-02-06,56,1,5,10,5,2,41,0,1512.0,20,4173,0,0.25,0.25
2,5,28320.0,2013-01-14,68,1,1,0,3,8,75,1,43.0,4,4561,0,0.25,0.75
2,4,23763.0,2012-08-07,64,1,1,0,3,7,48,1,42.0,4,4721,0,0.25,0.75
2,3,72570.0,2014-04-25,67,1,4,6,12,1,41,0,899.0,22,4095,0,0.18181818181818182,0.5454545454545454
3,3,34529.0,2012-09-14,94,2,2,2,3,7,49,1,162.0,7,4683,0,0.2857142857142857,0.42857142857142855
2,6,70792.0,2013-02-06,82,2,3,4,10,3,74,0,1174.0,17,4538,0,0.17647058823529413,0.5882352941176471
2,3,63211.0,2012-11-02,3,2,3,8,7,2,43,0,958.0,18,4634,0,0.16666666666666666,0.3888888888888889
3,3,83891.0,2014-06-20,24,1,4,7,10,1,51,1,812.0,21,4039,0,0.19047619047619047,0.47619047619047616
2,4,36065.0,2013-03-31,54,3,3,0,3,8,57,2,74.0,6,4485,0,0.5,0.5
2,5,39898.0,2013-02-12,20,2,3,0,4,7,71,1,134.0,7,4532,0,0.42857142857142855,0.5714285714285714
4,4,51141.0,2013-07-08,96,1,3,1,4,5,85,0,157.0,8,4386,0,0.375,0.5
2,3,56939.0,2013-09-18,19,2,3,3,10,3,49,1,561.0,16,4314,0,0.1875,0.625
2,4,80872.0,2014-05-12,60,1,4,4,10,1,74,0,1325.0,18,4078,0,0.2222222222222222,0.5555555555555556
4,5,72335.0,2012-08-13,2,1,10,4,8,8,49,0,1911.0,22,4715,0,0.45454545454545453,0.36363636363636365
4,4,61798.0,2013-11-23,13,1,4,2,9,4,61,0,463.0,15,4248,0,0.26666666666666666,0.6
4,6,76842.0,2014-05-03,37,1,1,8,7,0,75,0,1130.0,16,4087,0,0.0625,0.4375
2,5,29478.0,2014-01-17,59,1,1,0,3,6,49,1,20.0,4,4193,0,0.25,0.75
2,4,46998.0,2012-10-22,55,5,5,3,5,7,69,1,377.0,13,4645,0,0.38461538461538464,0.38461538461538464
2,4,96843.0,2013-04-23,60,1,6,10,10,2,35,0,1149.0,26,4462,0,0.23076923076923078,0.38461538461538464
4,6,56551.0,2014-05-07,48,3,2,1,4,4,75,2,138.0,7,4083,0,0.2857142857142857,0.5714285714285714
3,3,70053.0,2013-07-03,38,3,8,5,10,5,60,1,914.0,23,4391,0,0.34782608695652173,0.43478260869565216
4,6,71670.0,2013-07-09,8,1,5,3,6,6,63,0,1495.5,14,4385,0,0.35714285714285715,0.42857142857142855
2,3,44359.0,2014-06-17,19,3,2,0,4,3,47,2,45.0,6,4042,0,0.3333333333333333,0.6666666666666666
2,4,40887.0,2013-05-06,32,3,3,1,3,9,73,2,161.0,7,4449,0,0.42857142857142855,0.42857142857142855
2,2,48877.0,2014-01-05,27,1,3,0,4,7,59,1,144.0,7,4205,0,0.42857142857142855,0.5714285714285714
2,5,74485.0,2013-08-24,58,1,6,7,12,3,78,0,1354.5,25,4339,0,0.24,0.48
2,5,64474.0,2013-10-22,59,2,8,2,10,5,53,1,818.0,20,4280,0,0.4,0.5
2,5,77226.0,2014-02-28,29,2,6,8,12,3,62,1,1130.5,26,4151,0,0.23076923076923078,0.46153846153846156
2,6,72643.0,2013-02-27,60,1,3,10,7,2,76,0,1413.5,20,4517,0,0.15,0.35
3,5,85738.0,2014-01-23,41,1,3,6,11,1,47,0,1371.0,20,4187,0,0.15,0.55
2,2,55686.0,2013-02-14,27,2,6,3,5,4,59,1,982.0,14,4530,0,0.42857142857142855,0.35714285714285715
2,4,39062.0,2014-03-25,28,1,1,0,3,4,42,1,44.0,4,4126,0,0.25,0.75
2,5,34600.0,2013-01-01,8,5,5,2,5,8,54,2,318.0,12,4574,0,0.4166666666666667,0.4166666666666667
2,3,40794.0,2013-04-07,18,2,6,3,5,7,50,1,434.0,14,4478,0,0.42857142857142855,0.35714285714285715
0,3,54690.0,2013-11-07,76,3,3,1,5,3,54,2,198.0,9,4264,0,0.3333333333333333,0.5555555555555556
2,3,4428.0,2013-10-05,0,0,12,0,0,1,56,1,164.5,12,4297,0,1.0,0.0
0,3,32632.0,2012-08-02,32,2,4,4,8,5,62,0,473.5,16,4726,0,0.25,0.5
4,4,38236.0,2013-09-20,2,4,3,0,4,7,57,2,88.0,7,4312,0,0.42857142857142855,0.5714285714285714
2,3,36781.0,2014-04-10,16,1,2,1,2,8,46,1,63.0,5,4110,0,0.4,0.4
3,4,31385.0,2012-12-05,56,1,1,0,2,8,41,1,27.0,3,4601,0,0.3333333333333333,0.6666666666666666
2,3,24570.0,2013-02-27,97,3,4,0,4,9,41,1,193.0,8,4517,0,0.5,0.5
4,2,25509.0,2012-09-18,15,3,3,0,3,9,51,1,101.0,6,4679,0,0.5,0.5
2,3,94642.0,2014-02-12,35,0,5,7,9,1,74,0,1829.5,21,4167,0,0.23809523809523808,0.42857142857142855
3,3,58646.0,2013-06-10,3,1,2,1,4,4,63,1,140.0,7,4414,0,0.2857142857142857,0.5714285714285714
2,4,53201.0,2013-02-12,49,6,6,3,5,7,50,2,415.0,14,4532,0,0.42857142857142855,0.35714285714285715
2,5,21994.0,2012-12-24,4,1,0,0,3,5,68,1,22.0,3,4582,0,0.0,1.0
2,3,57113.0,2013-02-06,45,6,4,1,5,7,47,2,263.0,10,4538,0,0.4,0.5
2,3,51373.0,2013-06-22,37,1,3,5,3,4,34,0,393.0,11,4402,0,0.2727272727272727,0.2727272727272727
2,3,23477.0,2013-10-21,39,3,3,0,4,8,39,1,147.0,7,4281,0,0.42857142857142855,0.5714285714285714
2,3,58116.0,2014-04-13,38,2,3,3,8,2,69,1,443.0,14,4107,0,0.21428571428571427,0.5714285714285714
4,2,72968.0,2013-12-16,8,1,5,5,8,3,62,0,1897.5,18,4225,0,0.2777777777777778,0.4444444444444444
3,3,39791.0,2013-03-28,89,2,3,1,4,7,54,1,174.0,8,4488,0,0.375,0.5
3,4,91712.0,2013-10-17,47,0,9,7,11,3,78,0,1976.0,27,4285,0,0.3333333333333333,0.4074074074074074
2,4,94472.0,2014-04-03,75,1,5,5,5,5,67,1,1672.0,15,4117,0,0.3333333333333333,0.3333333333333333
2,5,13672.0,2013-04-17,86,2,1,0,3,8,65,2,25.0,4,4468,0,0.25,0.75
0,3,96547.0,2014-05-23,4,0,7,6,8,2,45,0,789.0,21,4067,0,0.3333333333333333,0.38095238095238093
2,3,79205.0,2012-08-29,73,1,6,5,4,4,50,0,836.5,15,4699,0,0.4,0.26666666666666666
4,5,56559.0,2012-12-25,46,3,4,3,8,4,50,1,484.0,15,4581,0,0.26666666666666666,0.5333333333333333
4,3,32644.0,2013-01-16,38,4,7,1,6,8,52,1,413.0,14,4559,0,0.5,0.42857142857142855
0,4,67506.0,2014-01-02,73,1,4,1,6,3,45,1,331.0,11,4208,0,0.36363636363636365,0.5454545454545454
2,4,24206.0,2013-03-08,66,1,1,0,3,6,55,1,25.0,4,4508,0,0.25,0.75
4,2,28420.0,2013-12-24,36,1,1,0,2,6,58,1,13.0,3,4217,0,0.3333333333333333,0.6666666666666666
2,3,22979.0,2012-09-06,29,3,3,2,2,8,55,1,115.0,7,4691,0,0.42857142857142855,0.2857142857142857
2,4,33279.0,2014-06-12,29,1,0,0,3,3,59,0,16.0,3,4047,0,0.0,1.0
3,4,46423.0,2013-09-18,6,3,2,0,4,7,53,2,92.0,6,4314,0,0.3333333333333333,0.6666666666666666
2,3,30368.0,2013-11-07,97,2,2,0,3,8,48,1,52.0,5,4264,0,0.4,0.6
2,3,63684.0,2012-11-26,61,3,8,4,8,5,55,1,1364.5,20,4610,0,0.4,0.4
2,2,41638.0,2013-02-13,68,4,5,5,3,8,61,1,441.0,13,4531,0,0.38461538461538464,0.23076923076923078
4,2,68805.0,2013-09-17,73,1,3,1,7,2,66,1,283.0,11,4315,0,0.2727272727272727,0.6363636363636364
4,5,65814.0,2014-03-02,90,3,8,2,10,5,59,1,747.0,20,4149,0,0.4,0.5
2,2,71964.0,2013-05-20,81,1,5,6,5,3,67,0,1434.5,16,4435,0,0.3125,0.3125
2,4,39146.0,2013-02-14,1,3,4,0,4,8,39,1,165.0,8,4530,0,0.5,0.5
2,5,96876.0,2013-08-06,79,1,7,7,9,2,48,0,1649.0,23,4357,0,0.30434782608695654,0.391304347826087
1,3,34445.0,2013-01-27,92,6,11,2,8,9,44,0,662.5,21,4548,0,0.5238095238095238,0.38095238095238093
2,4,68281.0,2012-08-07,31,1,2,9,13,5,67,0,1624.0,24,4721,0,0.08333333333333333,0.5416666666666666
0,3,37284.0,2013-03-29,46,1,0,0,3,6,50,2,23.0,3,4487,0,0.0,1.0
2,3,36790.0,2013-03-01,14,1,2,1,2,9,42,0,66.0,5,4515,0,0.4,0.4
2,5,27943.0,2013-04-15,89,3,2,0,3,8,58,2,37.0,5,4470,0,0.4,0.6
2,2,22263.0,2014-03-30,31,2,1,0,3,6,74,2,21.0,4,4121,0,0.25,0.75
2,5,30261.0,2012-09-25,75,1,0,0,3,8,53,3,22.0,3,4672,0,0.0,1.0
2,5,28587.0,2014-02-12,42,3,2,0,4,6,47,1,78.0,6,4167,0,0.3333333333333333,0.6666666666666666
3,3,43815.0,2013-04-05,53,1,2,0,3,6,43,1,79.0,5,4480,0,0.4,0.6
2,3,48195.0,2014-01-21,53,6,4,2,5,6,69,2,265.0,11,4189,0,0.36363636363636365,0.45454545454545453
3,3,77027.0,2014-02-05,23,2,8,3,6,4,73,1,1175.0,17,4174,0,0.47058823529411764,0.35294117647058826
4,3,71322.0,2013-02-16,57,2,8,5,13,4,60,1,1227.5,26,4528,0,0.3076923076923077,0.5
3,3,32765.0,2014-02-23,49,2,2,0,4,5,46,1,46.0,6,4156,0,0.3333333333333333,0.6666666666666666
2,5,29672.0,2013-03-12,6,1,0,0,3,6,60,2,25.0,3,4504,0,0.0,1.0
2,2,23272.0,2013-10-17,29,1,1,0,3,4,72,0,46.0,4,4285,0,0.25,0.75
3,5,49912.0,2012-09-07,5,4,10,5,7,8,76,1,874.0,22,4690,0,0.45454545454545453,0.3181818181818182
0,5,7500.0,2012-08-01,98,4,2,1,3,9,40,1,100.0,6,4727,0,0.3333333333333333,0.5
4,6,68117.0,2013-03-10,80,2,11,8,4,6,78,1,930.0,23,4506,0,0.4782608695652174,0.17391304347826086
2,3,67225.0,2013-11-26,4,3,7,2,11,5,70,1,851.5,20,4245,0,0.35,0.55
2,3,17649.0,2013-11-12,70,3,3,0,3,8,49,1,45.0,6,4259,0,0.5,0.5
2,5,55914.0,2013-04-29,32,4,11,6,8,7,50,1,1134.5,25,4456,0,0.44,0.32
2,3,40059.0,2013-09-28,82,1,6,2,3,8,41,1,395.5,11,4304,0,0.5454545454545454,0.2727272727272727
2,5,60905.0,2013-12-05,27,2,3,3,7,2,75,1,392.0,13,4236,0,0.23076923076923078,0.5384615384615384
2,3,75330.0,2012-10-04,94,4,10,3,12,6,48,2,1108.0,25,4663,0,0.4,0.48
2,4,60689.0,2013-06-01,23,4,4,4,10,3,74,1,630.0,18,4423,0,0.2222222222222222,0.5555555555555556
2,3,38680.0,2013-03-28,97,1,2,0,3,7,41,1,79.0,5,4488,0,0.4,0.6
2,5,61416.0,2013-02-08,25,1,10,3,10,6,43,0,1511.5,23,4536,0,0.43478260869565216,0.43478260869565216
2,4,49767.0,2013-05-02,92,1,5,4,8,4,34,0,669.5,17,4453,0,0.29411764705882354,0.47058823529411764
2,4,83273.0,2012-09-25,98,6,4,6,9,7,55,3,1269.0,19,4672,0,0.21052631578947367,0.47368421052631576
2,3,29009.0,2013-11-29,19,2,2,0,3,6,44,1,44.0,5,4242,0,0.4,0.6
3,3,45057.0,2013-12-01,80,1,2,0,3,5,46,1,50.0,5,4240,0,0.4,0.6
2,3,37150.0,2012-09-11,80,6,4,3,6,7,54,1,467.0,13,4686,0,0.3076923076923077,0.46153846153846156
2,4,43020.0,2013-11-30,79,3,4,1,4,6,55,1,223.0,9,4241,0,0.4444444444444444,0.4444444444444444
2,3,53154.0,2014-06-09,50,1,3,1,4,4,66,1,158.0,8,4050,0,0.375,0.5
2,3,65308.0,2013-09-11,60,1,7,8,12,4,52,0,1211.0,27,4321,0,0.25925925925925924,0.4444444444444444
2,4,76467.0,2012-08-17,44,2,2,5,5,6,55,1,1405.5,12,4711,0,0.16666666666666666,0.4166666666666667
0,3,81044.0,2013-12-27,0,1,5,6,10,1,78,0,1191.0,21,4214,0,0.23809523809523808,0.47619047619047616
2,3,32871.0,2013-03-09,28,1,1,0,3,4,74,2,43.0,4,4507,0,0.25,0.75
2,4,55801.0,2013-09-22,35,6,7,2,6,7,50,2,527.0,15,4310,0,0.4666666666666667,0.4
2,6,76320.0,2014-06-22,49,2,6,3,4,2,66,1,932.0,13,4037,0,0.46153846153846156,0.3076923076923077
3,4,36927.0,2014-06-02,46,2,3,0,3,8,70,2,71.0,6,4057,0,0.5,0.5
2,5,48794.0,2014-06-26,97,1,1,0,3,4,72,2,54.0,4,4033,0,0.25,0.75
2,4,23478.0,2013-03-19,51,1,3,0,3,8,60,0,129.0,6,4497,0,0.5,0.5
2,2,71128.0,2012-10-06,80,3,2,10,12,7,52,1,1537.0,24,4661,0,0.08333333333333333,0.5
4,2,70179.0,2013-07-21,10,3,7,3,13,5,49,1,1020.5,23,4373,0,0.30434782608695654,0.5652173913043478
2,3,59462.0,2013-01-05,29,2,9,2,12,7,75,1,1018.5,23,4570,0,0.391304347826087,0.5217391304347826
3,5,51381.5,2013-05-18,52,6,4,10,4,3,56,2,721.0,18,4437,0,0.2222222222222222,0.2222222222222222
2,5,38361.0,2013-12-27,74,3,3,1,3,7,56,1,137.0,7,4214,0,0.42857142857142855,0.42857142857142855
4,4,51381.5,2013-05-31,82,2,3,0,3,6,44,1,47.0,6,4424,0,0.5,0.5
4,5,70038.0,2013-10-25,54,1,4,4,8,2,43,0,1240.5,16,4277,0,0.25,0.5
2,5,42554.0,2013-01-12,93,2,2,0,3,4,47,2,41.0,5,4563,0,0.4,0.6
2,3,67445.0,2012-08-12,63,5,9,6,12,6,51,1,1174.0,27,4716,0,0.3333333333333333,0.4444444444444444
2,6,67046.0,2013-01-06,92,2,4,5,4,2,74,1,923.0,13,4569,0,0.3076923076923077,0.3076923076923077
2,3,42192.0,2013-09-06,40,1,2,1,3,4,77,0,100.0,6,4326,0,0.3333333333333333,0.5
4,3,77610.0,2012-10-29,70,2,4,7,4,7,73,1,1660.0,15,4638,0,0.26666666666666666,0.26666666666666666
2,3,31761.0,2014-04-05,96,2,3,0,4,5,41,1,98.0,7,4115,0,0.42857142857142855,0.5714285714285714
2,5,34350.0,2013-10-19,81,1,1,0,3,7,46,1,48.0,4,4283,0,0.25,0.75
2,5,54591.0,2013-08-05,63,3,6,2,8,5,76,1,519.0,16,4358,0,0.375,0.5
2,3,71866.0,2013-12-25,85,1,6,3,10,3,69,1,618.0,19,4216,0,0.3157894736842105,0.5263157894736842
2,3,25293.0,2013-09-15,51,1,1,1,2,8,56,1,37.0,4,4317,0,0.25,0.5
4,4,42000.0,2013-01-10,23,2,5,2,11,5,38,0,651.0,18,4565,0,0.2777777777777778,0.6111111111111112
2,3,69520.0,2013-07-07,95,1,9,6,5,5,42,0,1415.5,20,4387,0,0.45,0.25
2,2,64713.0,2014-02-07,11,2,5,5,7,4,55,1,602.0,17,4172,0,0.29411764705882354,0.4117647058823529
3,3,27889.0,2013-07-05,42,1,1,1,2,6,48,1,26.0,4,4389,0,0.25,0.5
1,6,22123.0,2014-03-27,77,1,2,1,3,5,65,0,102.0,6,4124,0,0.3333333333333333,0.5
2,3,51381.5,2013-03-03,82,4,2,1,3,8,54,2,97.0,6,4513,0,0.3333333333333333,0.5
3,5,51381.5,2013-06-23,83,2,4,1,4,6,71,1,207.0,9,4401,0,0.4444444444444444,0.4444444444444444
2,3,27803.0,2012-08-26,40,2,3,0,4,8,52,1,176.0,7,4702,0,0.42857142857142855,0.5714285714285714
2,4,51381.5,2013-10-18,95,3,6,1,5,7,70,1,429.5,12,4284,0,0.5,0.4166666666666667
2,3,51651.0,2012-11-07,32,4,6,2,5,8,65,1,433.0,13,4629,0,0.46153846153846156,0.38461538461538464
2,3,68487.0,2013-01-13,48,1,9,7,13,4,37,0,1358.0,29,4562,0,0.3103448275862069,0.4482758620689655
3,6,51381.5,2013-10-30,75,1,5,5,11,1,82,0,1430.5,21,4272,0,0.23809523809523808,0.5238095238095238
2,3,56796.0,2013-02-16,24,3,8,9,7,7,56,1,1001.0,24,4528,0,0.3333333333333333,0.2916666666666667
0,3,87000.0,2012-12-15,61,1,4,6,7,2,33,0,910.0,17,4591,0,0.23529411764705882,0.4117647058823529
2,3,79823.0,2014-03-31,6,1,6,9,7,2,66,1,1518.0,22,4120,0,0.2727272727272727,0.3181818181818182
2,4,30828.0,2013-10-04,16,2,1,1,4,3,45,1,56.0,6,4298,0,0.16666666666666666,0.6666666666666666
3,3,34109.0,2013-11-06,39,1,0,0,3,4,54,1,22.0,3,4265,0,0.0,1.0
3,2,53367.0,2013-08-31,2,6,5,1,8,7,51,2,400.0,14,4332,0,0.35714285714285715,0.5714285714285714
1,5,22390.0,2013-10-21,49,1,1,0,2,7,56,0,26.0,3,4281,0,0.3333333333333333,0.6666666666666666
2,5,71322.0,2014-05-02,31,1,4,1,7,2,49,1,350.0,12,4088,0,0.3333333333333333,0.5833333333333334
2,0,79244.0,2012-12-19,58,1,4,10,7,1,32,0,985.0,21,4587,0,0.19047619047619047,0.3333333333333333
3,5,49912.0,2012-09-07,5,4,10,5,7,8,76,1,874.0,22,4690,0,0.45454545454545453,0.3181818181818182
4,3,48699.0,2013-05-21,90,1,1,0,3,5,75,2,40.0,4,4434,0,0.25,0.75
2,5,80144.0,2013-09-30,47,1,3,7,8,1,50,0,1075.5,18,4302,0,0.16666666666666666,0.4444444444444444
2,4,54252.0,2013-05-28,25,5,4,1,5,6,69,2,264.0,10,4427,0,0.4,0.5
3,3,81929.0,2012-09-29,60,2,4,4,10,6,49,1,1733.5,18,4668,0,0.2222222222222222,0.5555555555555556
2,3,76068.0,2012-11-29,67,1,2,3,4,6,50,1,1376.0,9,4607,0,0.2222222222222222,0.4444444444444444
3,3,53204.0,2014-03-20,40,1,1,0,3,4,49,2,45.0,4,4131,0,0.25,0.75
4,5,67911.0,2014-05-22,63,3,6,7,11,3,76,1,976.0,24,4068,0,0.25,0.4583333333333333
0,3,14796.0,2012-09-17,1,2,1,0,3,9,41,1,51.0,4,4680,0,0.25,0.75
4,3,78128.0,2014-02-19,89,2,8,4,6,3,51,1,1264.0,18,4160,0,0.4444444444444444,0.3333333333333333
1,3,14188.0,2013-02-28,40,1,2,0,4,6,53,0,75.0,6,4516,0,0.3333333333333333,0.6666666666666666
1,3,20425.0,2012-10-29,5,2,2,0,3,7,39,1,57.0,5,4638,0,0.4,0.6
3,3,58646.0,2013-06-10,3,1,2,1,4,4,63,1,140.0,7,4414,0,0.2857142857142857,0.5714285714285714
2,2,72967.0,2012-12-15,1,2,7,2,8,5,55,1,497.0,17,4591,0,0.4117647058823529,0.47058823529411764
3,3,48150.0,2013-06-08,24,3,5,1,4,7,76,1,266.0,10,4416,0,0.5,0.4
2,4,82332.0,2012-09-17,89,1,5,3,12,2,64,0,1594.0,20,4680,0,0.25,0.6
2,6,58275.0,2013-06-02,48,6,8,2,7,7,70,2,615.0,17,4422,0,0.47058823529411764,0.4117647058823529
4,5,44953.0,2012-12-21,31,1,7,3,13,6,44,0,1021.0,23,4585,0,0.30434782608695654,0.5652173913043478
2,5,34587.0,2014-05-16,68,2,1,0,3,4,72,2,22.0,4,4074,0,0.25,0.75
3,5,43018.0,2013-11-01,46,1,2,2,2,5,51,1,133.0,6,4270,0,0.3333333333333333,0.3333333333333333
3,3,45736.0,2013-07-24,92,5,7,1,6,7,71,1,437.0,14,4370,0,0.5,0.42857142857142855
3,5,66476.0,2013-12-04,80,2,6,8,10,4,56,1,1013.0,24,4237,0,0.25,0.4166666666666667
0,3,27733.0,2013-08-26,16,2,2,0,3,7,44,1,57.0,5,4337,0,0.4,0.6
4,5,69805.0,2014-01-21,50,2,6,8,11,2,73,1,1038.0,25,4189,0,0.24,0.44
3,4,72217.0,2013-04-10,93,1,3,10,8,2,63,0,1545.5,21,4475,0,0.14285714285714285,0.38095238095238093
2,2,25818.0,2012-10-18,51,1,0,1,2,7,54,1,28.0,3,4649,0,0.0,0.6666666666666666
3,5,37509.0,2012-09-12,24,2,3,0,4,7,49,1,123.0,7,4685,0,0.42857142857142855,0.5714285714285714
0,5,25176.0,2013-08-10,79,1,1,0,2,7,49,2,13.0,3,4353,0,0.3333333333333333,0.6666666666666666
2,3,43586.0,2012-08-30,26,3,3,0,4,8,45,1,132.0,7,4698,0,0.42857142857142855,0.5714285714285714
0,3,53230.0,2012-08-03,86,4,5,2,12,5,69,1,614.0,19,4725,0,0.2631578947368421,0.631578947368421
2,5,50116.0,2014-06-20,68,2,1,0,4,5,68,2,66.0,5,4039,0,0.2,0.8
2,5,84906.0,2013-10-04,98,1,5,6,12,2,53,0,1631.0,23,4298,0,0.21739130434782608,0.5217391304347826
2,3,61286.0,2013-08-02,34,2,7,1,8,5,59,1,608.0,16,4361,0,0.4375,0.5
4,3,82333.0,2013-03-30,60,1,4,3,10,2,39,0,1728.0,17,4486,0,0.23529411764705882,0.5882352941176471
4,5,65220.0,2012-09-03,3,4,8,4,7,6,60,0,1282.0,19,4694,0,0.42105263157894735,0.3684210526315789
2,5,33590.0,2013-11-03,65,1,1,0,2,7,51,3,8.0,3,4268,0,0.3333333333333333,0.6666666666666666
2,2,30992.0,2013-04-22,83,1,1,0,3,7,49,1,43.0,4,4463,0,0.25,0.75
3,4,72309.0,2013-03-11,64,1,5,6,8,3,49,0,1604.0,19,4505,0,0.2631578947368421,0.42105263157894735
4,3,117416.25,2013-08-29,85,0,0,0,0,0,76,0,8.0,0,4334,0,0.0,0.0
1,3,16005.0,2012-08-14,69,3,2,1,2,8,45,1,103.0,5,4714,0,0.4,0.4
3,0,65487.0,2014-01-10,48,3,3,5,6,2,68,0,1054.0,14,4200,0,0.21428571428571427,0.42857142857142855
2,3,58692.0,2014-04-06,21,1,8,2,4,7,60,1,395.0,14,4114,0,0.5714285714285714,0.2857142857142857
2,6,40590.0,2013-10-02,30,5,3,4,3,6,56,2,258.0,10,4300,0,0.3,0.3
2,4,20587.0,2014-05-11,39,1,1,1,2,7,55,1,25.0,4,4079,0,0.25,0.5
3,2,62637.0,2014-03-01,76,1,2,2,5,2,71,1,185.0,9,4150,0,0.2222222222222222,0.5555555555555556
3,2,29435.0,2012-08-06,11,4,3,2,2,9,59,2,180.0,7,4722,0,0.42857142857142855,0.2857142857142857
2,2,19346.0,2014-01-30,26,1,1,0,3,8,51,1,22.0,4,4180,0,0.25,0.75
2,3,35788.0,2014-01-23,34,2,2,0,3,6,54,2,44.0,5,4187,0,0.4,0.6
2,2,36997.0,2013-02-01,72,5,2,1,4,5,57,2,94.0,7,4543,0,0.2857142857142857,0.5714285714285714
2,3,23539.0,2014-02-28,13,1,2,0,4,6,68,0,81.0,6,4151,0,0.3333333333333333,0.6666666666666666
2,4,65333.0,2014-01-17,58,6,9,4,8,6,52,1,798.0,21,4193,0,0.42857142857142855,0.38095238095238093
2,4,78499.0,2013-11-23,12,1,11,3,4,4,68,0,1334.0,18,4248,0,0.6111111111111112,0.2222222222222222
4,5,29732.0,2014-03-25,23,1,2,0,2,9,54,1,38.0,4,4126,0,0.5,0.5
3,5,41275.0,2014-03-24,33,4,3,1,3,5,65,3,61.0,7,4127,0,0.42857142857142855,0.42857142857142855
4,5,63516.0,2013-07-06,30,4,4,1,7,5,52,2,300.0,12,4388,0,0.3333333333333333,0.5833333333333334
4,3,42769.0,2013-10-12,15,2,1,1,4,4,63,1,88.0,6,4290,0,0.16666666666666666,0.6666666666666666
3,3,49572.0,2013-12-15,25,2,2,0,3,7,67,2,54.0,5,4226,0,0.4,0.6
2,3,69209.0,2012-09-17,4,2,5,3,6,4,53,0,1379.0,14,4680,0,0.35714285714285715,0.42857142857142855
2,3,17148.0,2014-01-28,80,4,3,1,3,8,49,1,68.0,7,4182,0,0.42857142857142855,0.42857142857142855
2,6,40590.0,2013-10-02,30,5,3,4,3,6,56,2,258.0,10,4300,0,0.3,0.3
3,5,30560.0,2013-06-27,6,1,1,0,3,7,49,1,31.0,4,4397,0,0.25,0.75
0,3,32146.0,2014-05-12,16,2,2,0,4,6,42,1,66.0,6,4078,0,0.3333333333333333,0.6666666666666666
0,2,41713.0,2014-04-29,57,5,3,1,4,6,61,2,174.0,8,4091,0,0.375,0.5
3,5,34176.0,2014-01-22,9,1,1,0,3,3,50,1,28.0,4,4188,0,0.25,0.75
4,3,58482.0,2014-03-12,59,2,7,4,9,6,70,1,731.0,20,4139,0,0.35,0.45
2,4,59686.0,2014-01-25,78,1,4,1,6,4,60,1,274.0,11,4185,0,0.36363636363636365,0.5454545454545454
4,3,60896.0,2012-10-11,90,3,9,10,4,6,61,1,1674.5,23,4656,0,0.391304347826087,0.17391304347826086
2,5,62994.0,2014-03-04,74,1,6,2,4,6,45,1,312.0,12,4147,0,0.5,0.3333333333333333
2,5,47320.0,2013-08-01,10,6,5,1,8,6,68,1,414.0,14,4362,0,0.35714285714285715,0.5714285714285714
0,6,74859.0,2013-06-03,63,1,6,5,11,3,76,0,1473.5,22,4421,0,0.2727272727272727,0.5
1,4,15253.0,2013-10-28,13,2,1,0,3,7,33,1,29.0,4,4274,0,0.25,0.75
4,4,31560.0,2013-06-24,98,2,2,1,3,8,51,1,94.0,6,4400,0,0.3333333333333333,0.5
2,2,72071.0,2013-02-14,4,3,5,4,8,2,71,1,1228.0,17,4530,0,0.29411764705882354,0.47058823529411764
3,4,91172.0,2013-03-27,94,0,4,3,7,3,35,0,830.0,14,4489,0,0.2857142857142857,0.5
2,3,90000.0,2013-12-23,91,1,4,8,5,1,41,0,1190.5,17,4218,0,0.23529411764705882,0.29411764705882354
2,4,41967.0,2013-11-23,66,1,1,0,3,4,44,2,54.0,4,4248,0,0.25,0.75
2,4,69263.0,2014-03-05,14,1,9,1,7,6,60,1,568.0,17,4146,0,0.5294117647058824,0.4117647058823529
0,2,65706.0,2013-06-28,77,1,11,3,12,7,55,0,1196.5,26,4396,0,0.4230769230769231,0.46153846153846156
2,5,60934.0,2014-01-17,41,2,6,4,11,4,50,1,715.5,21,4193,0,0.2857142857142857,0.5238095238095238
2,3,71965.0,2013-07-29,21,3,6,3,5,3,74,1,1091.5,14,4365,0,0.42857142857142855,0.35714285714285715
2,3,65210.0,2014-03-10,25,2,9,3,8,6,70,1,731.0,20,4141,0,0.45,0.4
4,3,79174.0,2013-01-11,2,1,5,6,7,2,50,0,1957.0,18,4564,0,0.2777777777777778,0.3888888888888889
3,2,81380.0,2012-12-22,51,1,4,2,10,2,58,0,1656.5,16,4584,0,0.25,0.625
4,7,48432.0,2012-10-18,3,5,7,1,6,8,52,1,424.0,14,4649,0,0.5,0.42857142857142855
2,3,52914.0,2013-01-07,32,2,7,3,3,7,54,1,474.5,13,4568,0,0.5384615384615384,0.23076923076923078
